date,iv_30d_atm,iv_3m_atm
2025-10-20,13.9672,15.4387
2025-10-21,13.8524,15.3786
2025-10-22,14.4493,15.619
2025-10-23,13.5729,15.2321
2025-10-24,12.9235,14.732
2025-10-27,12.57,14.6515
2025-10-28,13.3559,15.3197
2025-10-29,13.7044,15.5259
2025-10-30,14.2758,16.0553
2025-10-31,14.582,16.3467
2025-11-03,14.194,16.4369
2025-11-04,15.297,16.9719
2025-11-05,14.4975,16.2951
2025-11-06,16.146,17.0019
2025-11-07,15.87,16.797
2025-11-10,14.1369,16.0333
2025-11-11,14.0185,15.8314
2025-11-12,14.4193,16.138
2025-11-13,16.5083,17.1444
2025-11-14,16.742,17.37
2025-11-17,18.0121,17.9523
2025-11-18,19.7361,19.0146
2025-11-19,19.0778,18.6405
2025-11-20,21.6665,20.1479
2025-11-21,19.4651,18.8057
2025-11-24,16.443,17.4122
2025-11-25,14.9268,16.4976
2025-11-26,14.1363,15.944
2025-11-28,13.6286,15.5274
2025-12-01,14.0695,15.7872
2025-12-02,13.831,15.4562
2025-12-03,13.5122,15.3731
2025-12-04,13.3398,15.212
2025-12-05,13.1203,15.4059
2025-12-08,13.6118,15.5622
2025-12-09,14.1167,15.9148
2025-12-10,13.0108,14.9043
2025-12-11,12.3541,14.6623
2025-12-12,13.0839,15.2284
2025-12-15,13.2291,15.1385
2025-12-16,13.4267,15.2513
2025-12-17,14.8047,15.7452
2025-12-18,13.9699,15.1897
2025-12-19,12.4581,14.1991
2025-12-22,11.4468,13.7065
2025-12-23,11.3943,13.831
2025-12-24,11.3575,13.8171
2025-12-26,11.389,14.0275
2025-12-29,11.8977,14.0712
2025-12-30,12.2733,14.1307
2025-12-31,12.6974,14.212
2026-01-02,12.3724,14.0489
2026-01-05,12.2107,14.0333
2026-01-06,12.3122,14.1624
2026-01-07,12.6138,14.2287
2026-01-08,12.5669,14.1376
2026-01-09,11.8944,13.6715
2026-01-12,12.1219,14.0344
2026-01-13,12.7019,14.4118
2026-01-14,13.2783,14.6713
2026-01-15,12.7,14.4232
2026-01-16,13.0735,14.7933
2026-01-20,16.1321,16.5399
2026-01-21,13.9638,15.1382
2026-01-22,13.0041,14.5212
2026-01-23,13.1475,14.6303
2026-01-26,12.8918,14.5616
2026-01-27,12.9182,14.7014
2026-01-28,13.7496,15.0308
2026-01-29,13.6772,15.0048
2026-01-30,14.4481,15.6183
2026-02-02,12.9181,14.7557
2026-02-03,14.3595,15.3128
2026-02-04,16.0068,16.1011
2026-02-05,18.6982,17.6558
2026-02-06,14.7324,15.5804
2026-02-09,13.8586,15.2204
2026-02-10,14.1307,15.6114
2026-02-11,14.3737,15.3733
2026-02-12,17.4053,17.0979
2026-02-13,17.1533,17.12
2026-02-17,16.2491,16.5019
2026-02-18,15.9124,16.4525
2026-02-19,16.645,16.7963
2026-02-20,15.2739,16.244
2026-02-23,17.2262,17.3785
2026-02-24,15.5964,16.4407
2026-02-25,13.9015,15.4781
2026-02-26,14.5572,15.8172
2026-02-27,15.9268,16.6434
2026-03-02,16.5211,17.0768
2026-03-03,18.6117,18.0879
2026-03-04,16.888,17.1007
2026-03-05,18.4979,18.1027
2026-03-06,23.2322,20.844
2026-03-09,19.5967,19.01
2026-03-10,20.1909,19.5508
2026-03-11,19.5835,19.0591
2026-03-12,22.1645,20.9636
2026-03-13,22.6935,21.494
2026-03-16,19.8286,19.4273
2026-03-17,18.5914,18.7607
2026-03-18,21.0047,20.5372
2026-03-19,20.7994,20.3346
2026-03-20,23.5951,22.099
2026-03-23,21.7951,21.0396
2026-03-24,21.9165,21.0221
2026-03-25,21.1385,20.7063
2026-03-26,24.3104,22.4948
2026-03-27,26.8867,24.2163
2026-03-30,25.3512,23.858
2026-03-31,21.4955,21.093
2026-04-01,20.7564,20.4739
2026-04-02,20.5524,20.31
2026-04-06,19.3414,19.4548
2026-04-07,20.709,20.2933
2026-04-08,16.709,17.3902
2026-04-09,15.5179,16.5328
2026-04-10,15.6195,16.6861
2026-04-13,14.7539,15.949
2026-04-14,14.3489,15.659
2026-04-15,14.4677,15.6569
2026-04-16,14.4032,15.7186
2026-04-17,14.2915,15.6763
2026-04-20,14.8729,16.1695
2026-04-21,16.3457,16.818
2026-04-22,15.0576,16.2976
2026-04-23,15.7006,16.5738
2026-04-24,15.532,16.4984
2026-04-27,14.8797,16.1618
2026-04-28,15.0976,16.2784
2026-04-29,15.1543,16.2829
2026-04-30,14.2977,15.7671
2026-05-01,14.4975,16.0546
2026-05-04,15.073,16.3536
2026-05-05,14.4206,16.0976
2026-05-06,14.5986,15.8928
2026-05-07,14.465,15.8864
2026-05-08,14.4868,15.7854
2026-05-11,15.1491,16.5139
2026-05-12,14.9785,16.345
2026-05-13,15.0448,16.543
2026-05-14,14.6838,16.0963
2026-05-15,15.4575,16.4221
2026-05-18,14.9832,16.0468
2026-05-19,15.342,16.1179
2026-05-20,15.0037,16.0566
2026-05-21,14.4524,15.7081
2026-05-22,14.5497,15.673
2026-05-26,14.1003,15.6461
2026-05-27,13.6815,15.3793
2026-05-28,13.2016,15.155
2026-05-29,12.903,14.9352
2026-06-01,13.1305,15.1787
2026-06-02,13.0117,15.3422
2026-06-03,13.5263,15.5273
2026-06-04,13.2491,15.3262
2026-06-05,17.3296,17.0969
2026-06-08,15.6468,16.3829
2026-06-09,16.4607,16.7598
2026-06-10,18.8397,18.0026
2026-06-11,16.9776,16.9965
2026-06-12,15.4311,16.3405
2026-06-15,13.4293,15.069
2026-06-16,13.9672,15.3793
2026-06-17,15.4349,15.9888
2026-06-18,14.0333,15.3769
2026-06-22,14.2484,15.5042
2026-06-23,16.2177,16.6516
2026-06-24,15.8858,16.2418
2026-06-25,15.9547,16.2333
2026-06-26,16.0441,16.2163
2026-06-29,14.4097,15.5812
2026-06-30,13.4849,14.9219
2026-07-01,13.8812,15.2128
